"data","cat_dado","dado","cat_recorte","recorte","variavel"
"abril","vida_hoje","Muito insatisfeito","instrucao","GINÁS. COMP.",1.8
"abril","vida_hoje","Não sabe/ Não respondeu","instrucao","GINÁS. COMP.",0.5
"abril","vida_hoje","Muito satisfeito","instrucao","COLÉG. INC.",6.9
"abril","vida_hoje","Satisfeito","instrucao","COLÉG. INC.",74.5
"abril","vida_hoje","Insatisfeito","instrucao","COLÉG. INC.",17.6
"abril","vida_hoje","Muito insatisfeito","instrucao","COLÉG. INC.",0.5
"abril","vida_hoje","Não sabe/ Não respondeu","instrucao","COLÉG. INC.",0.5
"abril","vida_hoje","Muito satisfeito","instrucao","COLÉG. COMP.",7.7
"abril","vida_hoje","Satisfeito","instrucao","COLÉG. COMP.",71.4
"abril","vida_hoje","Insatisfeito","instrucao","COLÉG. COMP.",18.3
"abril","vida_hoje","Muito insatisfeito","instrucao","COLÉG. COMP.",1.8
"abril","vida_hoje","Não sabe/ Não respondeu","instrucao","COLÉG. COMP.",0.7
"abril","vida_hoje","Muito satisfeito","instrucao","SUP. INC.",11.4
"abril","vida_hoje","Satisfeito","instrucao","SUP. INC.",73.5
"abril","vida_hoje","Insatisfeito","instrucao","SUP. INC.",13.3
"abril","vida_hoje","Muito insatisfeito","instrucao","SUP. INC.",1.2
"abril","vida_hoje","Não sabe/ Não respondeu","instrucao","SUP. INC.",0.6
"abril","vida_hoje","Muito satisfeito","instrucao","SUP. COMP.",10.1
"abril","vida_hoje","Satisfeito","instrucao","SUP. COMP.",77.4
"abril","vida_hoje","Insatisfeito","instrucao","SUP. COMP.",11.3
"abril","vida_hoje","Muito insatisfeito","instrucao","SUP. COMP.",1.3
"abril","vida_hoje","Não sabe/ Não respondeu","instrucao","SUP. COMP.",0
"abril","interesse_eleicoes","Muito interesse","instrucao","ANALF.",14.5
"abril","interesse_eleicoes","Interesse médio","instrucao","ANALF.",25
"abril","interesse_eleicoes","Pouco interesse","instrucao","ANALF.",40.8
"abril","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","ANALF.",15.8
"abril","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","ANALF.",3.9
"abril","interesse_eleicoes","Muito interesse","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",12.5
"abril","interesse_eleicoes","Interesse médio","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",18.8
"abril","interesse_eleicoes","Pouco interesse","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",56.2
"abril","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",12.5
"abril","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",0
"abril","interesse_eleicoes","Muito interesse","instrucao","PRIM. INC.",12.9
"abril","interesse_eleicoes","Interesse médio","instrucao","PRIM. INC.",21.9
"abril","interesse_eleicoes","Pouco interesse","instrucao","PRIM. INC.",39.4
"abril","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","PRIM. INC.",24.5
"abril","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","PRIM. INC.",1.3
"abril","interesse_eleicoes","Muito interesse","instrucao","PRIM. COMP.",14.9
"abril","interesse_eleicoes","Interesse médio","instrucao","PRIM. COMP.",30.9
"abril","interesse_eleicoes","Pouco interesse","instrucao","PRIM. COMP.",25.7
"abril","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","PRIM. COMP.",26.4
"abril","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","PRIM. COMP.",2.2
"abril","interesse_eleicoes","Muito interesse","instrucao","GINÁS. INC.",12
"abril","interesse_eleicoes","Interesse médio","instrucao","GINÁS. INC.",26.6
"abril","interesse_eleicoes","Pouco interesse","instrucao","GINÁS. INC.",29.2
"abril","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","GINÁS. INC.",31.8
"abril","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","GINÁS. INC.",0.5
"abril","interesse_eleicoes","Muito interesse","instrucao","GINÁS. COMP.",11.4
"abril","interesse_eleicoes","Interesse médio","instrucao","GINÁS. COMP.",19.6
"abril","interesse_eleicoes","Pouco interesse","instrucao","GINÁS. COMP.",37.4
"abril","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","GINÁS. COMP.",30.6
"abril","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","GINÁS. COMP.",0.9
"abril","interesse_eleicoes","Muito interesse","instrucao","COLÉG. INC.",12.3
"abril","interesse_eleicoes","Interesse médio","instrucao","COLÉG. INC.",27.9
"abril","interesse_eleicoes","Pouco interesse","instrucao","COLÉG. INC.",22.5
"abril","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","COLÉG. INC.",35.8
"abril","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","COLÉG. INC.",1.5
"abril","interesse_eleicoes","Muito interesse","instrucao","COLÉG. COMP.",13.6
"abril","interesse_eleicoes","Interesse médio","instrucao","COLÉG. COMP.",29.9
"abril","interesse_eleicoes","Pouco interesse","instrucao","COLÉG. COMP.",28.2
"abril","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","COLÉG. COMP.",27.3
"abril","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","COLÉG. COMP.",1.1
"abril","interesse_eleicoes","Muito interesse","instrucao","SUP. INC.",20.5
"abril","interesse_eleicoes","Interesse médio","instrucao","SUP. INC.",32.5
"abril","interesse_eleicoes","Pouco interesse","instrucao","SUP. INC.",24.1
"abril","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","SUP. INC.",21.7
"abril","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","SUP. INC.",1.2
"abril","interesse_eleicoes","Muito interesse","instrucao","SUP. COMP.",24.5
"abril","interesse_eleicoes","Interesse médio","instrucao","SUP. COMP.",36.5
"abril","interesse_eleicoes","Pouco interesse","instrucao","SUP. COMP.",17.6
"abril","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","SUP. COMP.",20.8
"abril","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","SUP. COMP.",0.6
"abril","intencao_espontanea","Aécio Neves","instrucao","ANALF.",4.1
"abril","intencao_espontanea","Dilma Rousseff","instrucao","ANALF.",25.7
"abril","intencao_espontanea","Lula","instrucao","ANALF.",9.5
"abril","intencao_espontanea","Marina Silva","instrucao","ANALF.",2.7
"abril","intencao_espontanea","Branco/ Nulo","instrucao","ANALF.",6.8
"abril","intencao_espontanea","Não sabe/ Não respondeu","instrucao","ANALF.",51.4
"abril","intencao_espontanea","Aécio Neves","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",6.7
"abril","intencao_espontanea","Dilma Rousseff","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",26.7
"abril","intencao_espontanea","Lula","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",13.3
"abril","intencao_espontanea","Marina Silva","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",6.7
"abril","intencao_espontanea","Branco/ Nulo","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",13.3
"abril","intencao_espontanea","Não sabe/ Não respondeu","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",33.3
"abril","intencao_espontanea","Aécio Neves","instrucao","PRIM. INC.",6
"abril","intencao_espontanea","Dilma Rousseff","instrucao","PRIM. INC.",28
"abril","intencao_espontanea","Lula","instrucao","PRIM. INC.",13.3
"abril","intencao_espontanea","Marina Silva","instrucao","PRIM. INC.",2.7
"abril","intencao_espontanea","Branco/ Nulo","instrucao","PRIM. INC.",12.7
"abril","intencao_espontanea","Não sabe/ Não respondeu","instrucao","PRIM. INC.",37.3
"abril","intencao_espontanea","Aécio Neves","instrucao","PRIM. COMP.",4.9
"abril","intencao_espontanea","Dilma Rousseff","instrucao","PRIM. COMP.",32.7
"abril","intencao_espontanea","Lula","instrucao","PRIM. COMP.",9.1
"abril","intencao_espontanea","Marina Silva","instrucao","PRIM. COMP.",2.3
"abril","intencao_espontanea","Branco/ Nulo","instrucao","PRIM. COMP.",17.5
"abril","intencao_espontanea","Não sabe/ Não respondeu","instrucao","PRIM. COMP.",33.5
"abril","intencao_espontanea","Aécio Neves","instrucao","GINÁS. INC.",6.6
"abril","intencao_espontanea","Dilma Rousseff","instrucao","GINÁS. INC.",24.9
"abril","intencao_espontanea","Lula","instrucao","GINÁS. INC.",5.5
"abril","intencao_espontanea","Marina Silva","instrucao","GINÁS. INC.",2.8
"abril","intencao_espontanea","Branco/ Nulo","instrucao","GINÁS. INC.",15.5
"abril","intencao_espontanea","Não sabe/ Não respondeu","instrucao","GINÁS. INC.",44.8
"abril","intencao_espontanea","Aécio Neves","instrucao","GINÁS. COMP.",7.7
"abril","intencao_espontanea","Dilma Rousseff","instrucao","GINÁS. COMP.",23.2
"abril","intencao_espontanea","Lula","instrucao","GINÁS. COMP.",7.7
"abril","intencao_espontanea","Marina Silva","instrucao","GINÁS. COMP.",2.9
"abril","intencao_espontanea","Branco/ Nulo","instrucao","GINÁS. COMP.",19.8
"abril","intencao_espontanea","Não sabe/ Não respondeu","instrucao","GINÁS. COMP.",38.6
"abril","intencao_espontanea","Aécio Neves","instrucao","COLÉG. INC.",5.2
"abril","intencao_espontanea","Dilma Rousseff","instrucao","COLÉG. INC.",22.4
"abril","intencao_espontanea","Lula","instrucao","COLÉG. INC.",5.7
"abril","intencao_espontanea","Marina Silva","instrucao","COLÉG. INC.",5.7
"abril","intencao_espontanea","Branco/ Nulo","instrucao","COLÉG. INC.",22.9
"abril","intencao_espontanea","Não sabe/ Não respondeu","instrucao","COLÉG. INC.",38
"abril","intencao_espontanea","Aécio Neves","instrucao","COLÉG. COMP.",7.7
"abril","intencao_espontanea","Dilma Rousseff","instrucao","COLÉG. COMP.",23.6
"abril","intencao_espontanea","Lula","instrucao","COLÉG. COMP.",4.8
"abril","intencao_espontanea","Marina Silva","instrucao","COLÉG. COMP.",3.8
"abril","intencao_espontanea","Branco/ Nulo","instrucao","COLÉG. COMP.",22.6
"abril","intencao_espontanea","Não sabe/ Não respondeu","instrucao","COLÉG. COMP.",37.4
"abril","intencao_espontanea","Aécio Neves","instrucao","SUP. INC.",10.9
"abril","intencao_espontanea","Dilma Rousseff","instrucao","SUP. INC.",16.7
"abril","intencao_espontanea","Lula","instrucao","SUP. INC.",3.2
"abril","intencao_espontanea","Marina Silva","instrucao","SUP. INC.",5.8
"abril","intencao_espontanea","Branco/ Nulo","instrucao","SUP. INC.",23.7
"abril","intencao_espontanea","Não sabe/ Não respondeu","instrucao","SUP. INC.",39.7
"abril","intencao_espontanea","Aécio Neves","instrucao","SUP. COMP.",15.1
"abril","intencao_espontanea","Dilma Rousseff","instrucao","SUP. COMP.",14.5
"abril","intencao_espontanea","Lula","instrucao","SUP. COMP.",3.9
"abril","intencao_espontanea","Marina Silva","instrucao","SUP. COMP.",4.6
"abril","intencao_espontanea","Branco/ Nulo","instrucao","SUP. COMP.",22.4
"abril","intencao_espontanea","Não sabe/ Não respondeu","instrucao","SUP. COMP.",39.5
"abril","intencao_estimulada","Aécio Neves","instrucao","ANALF.",7
"abril","intencao_estimulada","Dilma Rousseff","instrucao","ANALF.",57.7
"abril","intencao_estimulada","Eduardo Campos","instrucao","ANALF.",8.5
"abril","intencao_estimulada","Branco/ Nulo","instrucao","ANALF.",8.5
"abril","intencao_estimulada","Não sabe/ Não respondeu","instrucao","ANALF.",18.3
"abril","intencao_estimulada","Aécio Neves","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",13.3
"abril","intencao_estimulada","Dilma Rousseff","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",46.7
"abril","intencao_estimulada","Eduardo Campos","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",6.7
"abril","intencao_estimulada","Branco/ Nulo","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",13.3
"abril","intencao_estimulada","Não sabe/ Não respondeu","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",20
"abril","intencao_estimulada","Aécio Neves","instrucao","PRIM. INC.",15.2
"abril","intencao_estimulada","Dilma Rousseff","instrucao","PRIM. INC.",49
"abril","intencao_estimulada","Eduardo Campos","instrucao","PRIM. INC.",2.1
"abril","intencao_estimulada","Branco/ Nulo","instrucao","PRIM. INC.",17.2
"abril","intencao_estimulada","Não sabe/ Não respondeu","instrucao","PRIM. INC.",16.6
"abril","intencao_estimulada","Aécio Neves","instrucao","PRIM. COMP.",11.5
"abril","intencao_estimulada","Dilma Rousseff","instrucao","PRIM. COMP.",45.4
"abril","intencao_estimulada","Eduardo Campos","instrucao","PRIM. COMP.",3.8
"abril","intencao_estimulada","Branco/ Nulo","instrucao","PRIM. COMP.",22.5
"abril","intencao_estimulada","Não sabe/ Não respondeu","instrucao","PRIM. COMP.",16.8
"abril","intencao_estimulada","Aécio Neves","instrucao","GINÁS. INC.",12.6
"abril","intencao_estimulada","Dilma Rousseff","instrucao","GINÁS. INC.",40.7
"abril","intencao_estimulada","Eduardo Campos","instrucao","GINÁS. INC.",10.4
"abril","intencao_estimulada","Branco/ Nulo","instrucao","GINÁS. INC.",23.6
"abril","intencao_estimulada","Não sabe/ Não respondeu","instrucao","GINÁS. INC.",12.6
"abril","intencao_estimulada","Aécio Neves","instrucao","GINÁS. COMP.",15.1
"abril","intencao_estimulada","Dilma Rousseff","instrucao","GINÁS. COMP.",38.2
"abril","intencao_estimulada","Eduardo Campos","instrucao","GINÁS. COMP.",4.2
"abril","intencao_estimulada","Branco/ Nulo","instrucao","GINÁS. COMP.",25.9
"abril","intencao_estimulada","Não sabe/ Não respondeu","instrucao","GINÁS. COMP.",16.5
"abril","intencao_estimulada","Aécio Neves","instrucao","COLÉG. INC.",7.9
"abril","intencao_estimulada","Dilma Rousseff","instrucao","COLÉG. INC.",41.1
"abril","intencao_estimulada","Eduardo Campos","instrucao","COLÉG. INC.",7.4
"abril","intencao_estimulada","Branco/ Nulo","instrucao","COLÉG. INC.",30
"abril","intencao_estimulada","Não sabe/ Não respondeu","instrucao","COLÉG. INC.",13.7
"abril","intencao_estimulada","Aécio Neves","instrucao","COLÉG. COMP.",17.9
"abril","intencao_estimulada","Dilma Rousseff","instrucao","COLÉG. COMP.",37.3
"abril","intencao_estimulada","Eduardo Campos","instrucao","COLÉG. COMP.",5.1
"abril","intencao_estimulada","Branco/ Nulo","instrucao","COLÉG. COMP.",28.6
"abril","intencao_estimulada","Não sabe/ Não respondeu","instrucao","COLÉG. COMP.",11
"abril","intencao_estimulada","Aécio Neves","instrucao","SUP. INC.",19.2
"abril","intencao_estimulada","Dilma Rousseff","instrucao","SUP. INC.",28.2
"abril","intencao_estimulada","Eduardo Campos","instrucao","SUP. INC.",6.4
"abril","intencao_estimulada","Branco/ Nulo","instrucao","SUP. INC.",33.3
"abril","intencao_estimulada","Não sabe/ Não respondeu","instrucao","SUP. INC.",12.8
"abril","intencao_estimulada","Aécio Neves","instrucao","SUP. COMP.",26.1
"abril","intencao_estimulada","Dilma Rousseff","instrucao","SUP. COMP.",23.5
"abril","intencao_estimulada","Eduardo Campos","instrucao","SUP. COMP.",8.5
"abril","intencao_estimulada","Branco/ Nulo","instrucao","SUP. COMP.",28.1
"abril","intencao_estimulada","Não sabe/ Não respondeu","instrucao","SUP. COMP.",13.7
"abril","avaliacao_governo","Ótimo","instrucao","ANALF.",6.6
"abril","avaliacao_governo","Bom","instrucao","ANALF.",55.3
"abril","avaliacao_governo","Regular","instrucao","ANALF.",21.1
"abril","avaliacao_governo","Ruim","instrucao","ANALF.",6.6
"abril","avaliacao_governo","Péssimo","instrucao","ANALF.",7.9
"abril","avaliacao_governo","Não sabe/ Não respondeu","instrucao","ANALF.",2.6
"abril","avaliacao_governo","Ótimo","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",0
"abril","avaliacao_governo","Bom","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",50
"abril","avaliacao_governo","Regular","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",12.5
"abril","avaliacao_governo","Ruim","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",12.5
"abril","avaliacao_governo","Péssimo","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",18.8
"abril","avaliacao_governo","Não sabe/ Não respondeu","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",6.2
"abril","avaliacao_governo","Ótimo","instrucao","PRIM. INC.",12.3
"abril","avaliacao_governo","Bom","instrucao","PRIM. INC.",38.1
"abril","avaliacao_governo","Regular","instrucao","PRIM. INC.",31
"abril","avaliacao_governo","Ruim","instrucao","PRIM. INC.",9
"abril","avaliacao_governo","Péssimo","instrucao","PRIM. INC.",7.7
"abril","avaliacao_governo","Não sabe/ Não respondeu","instrucao","PRIM. INC.",1.9
"abril","avaliacao_governo","Ótimo","instrucao","PRIM. COMP.",9.7
"abril","avaliacao_governo","Bom","instrucao","PRIM. COMP.",33.8
"abril","avaliacao_governo","Regular","instrucao","PRIM. COMP.",28.6
"abril","avaliacao_governo","Ruim","instrucao","PRIM. COMP.",12.3
"abril","avaliacao_governo","Péssimo","instrucao","PRIM. COMP.",14.1
"abril","avaliacao_governo","Não sabe/ Não respondeu","instrucao","PRIM. COMP.",1.5
"abril","avaliacao_governo","Ótimo","instrucao","GINÁS. INC.",7.8
"abril","avaliacao_governo","Bom","instrucao","GINÁS. INC.",30.7
"abril","avaliacao_governo","Regular","instrucao","GINÁS. INC.",37.5
"abril","avaliacao_governo","Ruim","instrucao","GINÁS. INC.",12
"abril","avaliacao_governo","Péssimo","instrucao","GINÁS. INC.",9.9
"abril","avaliacao_governo","Não sabe/ Não respondeu","instrucao","GINÁS. INC.",2.1
"abril","avaliacao_governo","Ótimo","instrucao","GINÁS. COMP.",5.5
"abril","avaliacao_governo","Bom","instrucao","GINÁS. COMP.",30.6
"abril","avaliacao_governo","Regular","instrucao","GINÁS. COMP.",30.1
"abril","avaliacao_governo","Ruim","instrucao","GINÁS. COMP.",14.6
"abril","avaliacao_governo","Péssimo","instrucao","GINÁS. COMP.",17.8
"abril","avaliacao_governo","Não sabe/ Não respondeu","instrucao","GINÁS. COMP.",1.4
"abril","avaliacao_governo","Ótimo","instrucao","COLÉG. INC.",6.4
"abril","avaliacao_governo","Bom","instrucao","COLÉG. INC.",24
"abril","avaliacao_governo","Regular","instrucao","COLÉG. INC.",35.8
"abril","avaliacao_governo","Ruim","instrucao","COLÉG. INC.",12.3
"abril","avaliacao_governo","Péssimo","instrucao","COLÉG. INC.",20.1
"abril","avaliacao_governo","Não sabe/ Não respondeu","instrucao","COLÉG. INC.",1.5
"abril","avaliacao_governo","Ótimo","instrucao","COLÉG. COMP.",4.8
