"","data","cat_pergunta","dado","cat_recorte","recorte","valor"
"382","2014-07-21","intencao_estimulada","Aécio Neves","escolaridade","Fundamental 1",17
"383","2014-07-21","intencao_estimulada","Branco e Nulo","escolaridade","Fundamental 1",11
"384","2014-07-21","intencao_estimulada","Dilma Rousseff","escolaridade","Fundamental 1",45
"385","2014-07-21","intencao_estimulada","Eduardo Campos","escolaridade","Fundamental 1",6
"386","2014-07-21","intencao_estimulada","NS/NR*","escolaridade","Fundamental 1",13
"387","2014-07-21","intencao_estimulada","Outros","escolaridade","Fundamental 1",4
"388","2014-07-21","intencao_estimulada","Pastor Everaldo","escolaridade","Fundamental 1",3
"389","2014-07-21","intencao_estimulada","Aécio Neves","escolaridade","Fundamental 2",17
"390","2014-07-21","intencao_estimulada","Branco e Nulo","escolaridade","Fundamental 2",15
"391","2014-07-21","intencao_estimulada","Dilma Rousseff","escolaridade","Fundamental 2",44
"392","2014-07-21","intencao_estimulada","Eduardo Campos","escolaridade","Fundamental 2",7
"393","2014-07-21","intencao_estimulada","NS/NR*","escolaridade","Fundamental 2",8
"394","2014-07-21","intencao_estimulada","Outros","escolaridade","Fundamental 2",6
"395","2014-07-21","intencao_estimulada","Pastor Everaldo","escolaridade","Fundamental 2",3
"396","2014-07-21","intencao_estimulada","Aécio Neves","escolaridade","Medio",22
"397","2014-07-21","intencao_estimulada","Branco e Nulo","escolaridade","Medio",18
"398","2014-07-21","intencao_estimulada","Dilma Rousseff","escolaridade","Medio",36
"399","2014-07-21","intencao_estimulada","Eduardo Campos","escolaridade","Medio",9
"400","2014-07-21","intencao_estimulada","NS/NR*","escolaridade","Medio",7
"401","2014-07-21","intencao_estimulada","Outros","escolaridade","Medio",4
"402","2014-07-21","intencao_estimulada","Pastor Everaldo","escolaridade","Medio",3
"403","2014-07-21","intencao_estimulada","Aécio Neves","escolaridade","Superior",33
"404","2014-07-21","intencao_estimulada","Branco e Nulo","escolaridade","Superior",16
"405","2014-07-21","intencao_estimulada","Dilma Rousseff","escolaridade","Superior",27
"406","2014-07-21","intencao_estimulada","Eduardo Campos","escolaridade","Superior",11
"407","2014-07-21","intencao_estimulada","NS/NR*","escolaridade","Superior",8
"408","2014-07-21","intencao_estimulada","Outros","escolaridade","Superior",4
"409","2014-07-21","intencao_estimulada","Pastor Everaldo","escolaridade","Superior",1
"410","2014-07-21","avaliacao_governo","Ótimo e bom","escolaridade","Fundamental 1",42
"411","2014-07-21","avaliacao_governo","Regular","escolaridade","Fundamental 1",33
"412","2014-07-21","avaliacao_governo","Ruim e péssimo","escolaridade","Fundamental 1",24
"413","2014-07-21","avaliacao_governo","NS/NR*","escolaridade","Fundamental 1",1
"414","2014-07-21","avaliacao_governo","Ótimo e bom","escolaridade","Fundamental 2",35
"415","2014-07-21","avaliacao_governo","Regular","escolaridade","Fundamental 2",37
"416","2014-07-21","avaliacao_governo","Ruim e péssimo","escolaridade","Fundamental 2",27
"417","2014-07-21","avaliacao_governo","NS/NR*","escolaridade","Fundamental 2",1
"418","2014-07-21","avaliacao_governo","Ótimo e bom","escolaridade","Medio",25
"419","2014-07-21","avaliacao_governo","Regular","escolaridade","Medio",38
"420","2014-07-21","avaliacao_governo","Ruim e péssimo","escolaridade","Medio",36
"421","2014-07-21","avaliacao_governo","NS/NR*","escolaridade","Medio",1
"422","2014-07-21","avaliacao_governo","Ótimo e bom","escolaridade","Superior",24
"423","2014-07-21","avaliacao_governo","Regular","escolaridade","Superior",32
"424","2014-07-21","avaliacao_governo","Ruim e péssimo","escolaridade","Superior",44
"425","2014-07-21","avaliacao_governo","NS/NR*","escolaridade","Superior",1
"426","2014-07-21","aprova_dilma","Aprova","escolaridade","Fundamental 1",57
"427","2014-07-21","aprova_dilma","Desaprova","escolaridade","Fundamental 1",37
"428","2014-07-21","aprova_dilma","NS/NR*","escolaridade","Fundamental 1",6
"429","2014-07-21","aprova_dilma","Aprova","escolaridade","Fundamental 2",50
"430","2014-07-21","aprova_dilma","Desaprova","escolaridade","Fundamental 2",44
"431","2014-07-21","aprova_dilma","NS/NR*","escolaridade","Fundamental 2",6
"432","2014-07-21","aprova_dilma","Aprova","escolaridade","Medio",40
"433","2014-07-21","aprova_dilma","Desaprova","escolaridade","Medio",55
"434","2014-07-21","aprova_dilma","NS/NR*","escolaridade","Medio",6
"435","2014-07-21","aprova_dilma","Aprova","escolaridade","Superior",31
"436","2014-07-21","aprova_dilma","Desaprova","escolaridade","Superior",64
"437","2014-07-21","aprova_dilma","NS/NR*","escolaridade","Superior",4
"438","2014-07-21","desejo_mudanca","Quer mudança","escolaridade","Fundamental 1",62
"439","2014-07-21","desejo_mudanca","Quer continuidade","escolaridade","Fundamental 1",35
"440","2014-07-21","desejo_mudanca","NS/NR*","escolaridade","Fundamental 1",4
"441","2014-07-21","desejo_mudanca","Quer mudança","escolaridade","Fundamental 2",71
"442","2014-07-21","desejo_mudanca","Quer continuidade","escolaridade","Fundamental 2",28
"443","2014-07-21","desejo_mudanca","NS/NR*","escolaridade","Fundamental 2",1
"444","2014-07-21","desejo_mudanca","Quer mudança","escolaridade","Medio",72
"445","2014-07-21","desejo_mudanca","Quer continuidade","escolaridade","Medio",26
"446","2014-07-21","desejo_mudanca","NS/NR*","escolaridade","Medio",2
"447","2014-07-21","desejo_mudanca","Quer mudança","escolaridade","Superior",76
"448","2014-07-21","desejo_mudanca","Quer continuidade","escolaridade","Superior",23
"449","2014-07-21","desejo_mudanca","NS/NR*","escolaridade","Superior",1
"450","2014-07-21","rejeicao","Dilma Rousseff","escolaridade","Fundamental 1",24
"451","2014-07-21","rejeicao","Aécio Neves","escolaridade","Fundamental 1",16
"452","2014-07-21","rejeicao","Pastor Everaldo","escolaridade","Fundamental 1",11
"453","2014-07-21","rejeicao","Eduardo Campos","escolaridade","Fundamental 1",10
"454","2014-07-21","rejeicao","Dilma Rousseff","escolaridade","Fundamental 2",30
"455","2014-07-21","rejeicao","Aécio Neves","escolaridade","Fundamental 2",18
"456","2014-07-21","rejeicao","Pastor Everaldo","escolaridade","Fundamental 2",13
"457","2014-07-21","rejeicao","Eduardo Campos","escolaridade","Fundamental 2",8
"458","2014-07-21","rejeicao","Dilma Rousseff","escolaridade","Medio",38
"459","2014-07-21","rejeicao","Aécio Neves","escolaridade","Medio",15
"460","2014-07-21","rejeicao","Pastor Everaldo","escolaridade","Medio",10
"461","2014-07-21","rejeicao","Eduardo Campos","escolaridade","Medio",7
"462","2014-07-21","rejeicao","Dilma Rousseff","escolaridade","Superior",54
"463","2014-07-21","rejeicao","Aécio Neves","escolaridade","Superior",17
"464","2014-07-21","rejeicao","Pastor Everaldo","escolaridade","Superior",8
"465","2014-07-21","rejeicao","Eduardo Campos","escolaridade","Superior",8
"466","2014-07-21","2turno_aecio","Aécio Neves","escolaridade","Fundamental 1",25
"467","2014-07-21","2turno_aecio","Branco e Nulo","escolaridade","Fundamental 1",13
"468","2014-07-21","2turno_aecio","Dilma Rousseff","escolaridade","Fundamental 1",50
"469","2014-07-21","2turno_aecio","NS/NR*","escolaridade","Fundamental 1",12
"470","2014-07-21","2turno_aecio","Aécio Neves","escolaridade","Fundamental 2",27
"471","2014-07-21","2turno_aecio","Branco e Nulo","escolaridade","Fundamental 2",19
"472","2014-07-21","2turno_aecio","Dilma Rousseff","escolaridade","Fundamental 2",46
"473","2014-07-21","2turno_aecio","NS/NR*","escolaridade","Fundamental 2",7
"474","2014-07-21","2turno_aecio","Aécio Neves","escolaridade","Medio",34
"475","2014-07-21","2turno_aecio","Branco e Nulo","escolaridade","Medio",19
"476","2014-07-21","2turno_aecio","Dilma Rousseff","escolaridade","Medio",39
"477","2014-07-21","2turno_aecio","NS/NR*","escolaridade","Medio",7
"478","2014-07-21","2turno_aecio","Aécio Neves","escolaridade","Superior",48
"479","2014-07-21","2turno_aecio","Branco e Nulo","escolaridade","Superior",17
"480","2014-07-21","2turno_aecio","Dilma Rousseff","escolaridade","Superior",28
"481","2014-07-21","2turno_aecio","NS/NR*","escolaridade","Superior",7
"482","2014-07-21","2turno_campos","Branco e Nulo","escolaridade","Fundamental 1",15
"483","2014-07-21","2turno_campos","Dilma Rousseff","escolaridade","Fundamental 1",49
"484","2014-07-21","2turno_campos","Eduardo Campos","escolaridade","Fundamental 1",22
"485","2014-07-21","2turno_campos","NS/NR*","escolaridade","Fundamental 1",13
"486","2014-07-21","2turno_campos","Branco e Nulo","escolaridade","Fundamental 2",20
"487","2014-07-21","2turno_campos","Dilma Rousseff","escolaridade","Fundamental 2",45
"488","2014-07-21","2turno_campos","Eduardo Campos","escolaridade","Fundamental 2",25
"489","2014-07-21","2turno_campos","NS/NR*","escolaridade","Fundamental 2",10
"490","2014-07-21","2turno_campos","Branco e Nulo","escolaridade","Medio",22
"491","2014-07-21","2turno_campos","Dilma Rousseff","escolaridade","Medio",40
"492","2014-07-21","2turno_campos","Eduardo Campos","escolaridade","Medio",30
"493","2014-07-21","2turno_campos","NS/NR*","escolaridade","Medio",8
"494","2014-07-21","2turno_campos","Branco e Nulo","escolaridade","Superior",22
"495","2014-07-21","2turno_campos","Dilma Rousseff","escolaridade","Superior",29
"496","2014-07-21","2turno_campos","Eduardo Campos","escolaridade","Superior",40
"497","2014-07-21","2turno_campos","NS/NR*","escolaridade","Superior",9
"498","2014-07-21","favorito","Aécio Neves","escolaridade","Fundamental 1",12
"499","2014-07-21","favorito","Dilma Rousseff","escolaridade","Fundamental 1",59
"500","2014-07-21","favorito","Eduardo Campos","escolaridade","Fundamental 1",2
"501","2014-07-21","favorito","NS/NR*","escolaridade","Fundamental 1",24
"502","2014-07-21","favorito","Outros","escolaridade","Fundamental 1",2
"503","2014-07-21","favorito","Aécio Neves","escolaridade","Fundamental 2",14
"504","2014-07-21","favorito","Dilma Rousseff","escolaridade","Fundamental 2",57
"505","2014-07-21","favorito","Eduardo Campos","escolaridade","Fundamental 2",5
"506","2014-07-21","favorito","NS/NR*","escolaridade","Fundamental 2",23
"507","2014-07-21","favorito","Outros","escolaridade","Fundamental 2",2
"508","2014-07-21","favorito","Aécio Neves","escolaridade","Medio",17
"509","2014-07-21","favorito","Dilma Rousseff","escolaridade","Medio",51
"510","2014-07-21","favorito","Eduardo Campos","escolaridade","Medio",5
"511","2014-07-21","favorito","NS/NR*","escolaridade","Medio",25
"512","2014-07-21","favorito","Outros","escolaridade","Medio",2
"513","2014-07-21","favorito","Aécio Neves","escolaridade","Superior",22
"514","2014-07-21","favorito","Dilma Rousseff","escolaridade","Superior",50
"515","2014-07-21","favorito","Eduardo Campos","escolaridade","Superior",7
"516","2014-07-21","favorito","NS/NR*","escolaridade","Superior",22
"517","2014-07-21","favorito","Outros","escolaridade","Superior",0
"518","2014-07-21","vida_hoje","Satisfeito","renda_familiar","Mais de 5",87
"519","2014-07-21","vida_hoje","Insatisfeito","renda_familiar","Mais de 5",12
"520","2014-07-21","vida_hoje","NS/NR*","renda_familiar","Mais de 5",0
"521","2014-07-21","vida_hoje","Satisfeito","renda_familiar","2 a 5",82
"522","2014-07-21","vida_hoje","Insatisfeito","renda_familiar","2 a 5",17
"523","2014-07-21","vida_hoje","NS/NR*","renda_familiar","2 a 5",0
"524","2014-07-21","vida_hoje","Satisfeito","renda_familiar","1 a 2",74
"525","2014-07-21","vida_hoje","Insatisfeito","renda_familiar","1 a 2",26
"526","2014-07-21","vida_hoje","NS/NR*","renda_familiar","1 a 2",0
"527","2014-07-21","vida_hoje","Satisfeito","renda_familiar","Ate 1",73
"528","2014-07-21","vida_hoje","Insatisfeito","renda_familiar","Ate 1",26
"529","2014-07-21","vida_hoje","NS/NR*","renda_familiar","Ate 1",1
"530","2014-07-21","interesse","Tem muito interesse","renda_familiar","Mais de 5",26
"531","2014-07-21","interesse","Tem médio interesse","renda_familiar","Mais de 5",28
"532","2014-07-21","interesse","Não tem interesse","renda_familiar","Mais de 5",47
"533","2014-07-21","interesse","NS/NR*","renda_familiar","Mais de 5",0
"534","2014-07-21","interesse","Tem muito interesse","renda_familiar","2 a 5",16
"535","2014-07-21","interesse","Tem médio interesse","renda_familiar","2 a 5",29
"536","2014-07-21","interesse","Não tem interesse","renda_familiar","2 a 5",54
"537","2014-07-21","interesse","NS/NR*","renda_familiar","2 a 5",1
"538","2014-07-21","interesse","Tem muito interesse","renda_familiar","1 a 2",14
"539","2014-07-21","interesse","Tem médio interesse","renda_familiar","1 a 2",26
"540","2014-07-21","interesse","Não tem interesse","renda_familiar","1 a 2",59
"541","2014-07-21","interesse","NS/NR*","renda_familiar","1 a 2",0
"542","2014-07-21","interesse","Tem muito interesse","renda_familiar","Ate 1",15
"543","2014-07-21","interesse","Tem médio interesse","renda_familiar","Ate 1",25
"544","2014-07-21","interesse","Não tem interesse","renda_familiar","Ate 1",59
"545","2014-07-21","interesse","NS/NR*","renda_familiar","Ate 1",1
"546","2014-07-21","intencao_espontanea","Aécio Neves","renda_familiar","Mais de 5",23
"547","2014-07-21","intencao_espontanea","Branco e Nulo","renda_familiar","Mais de 5",13
"548","2014-07-21","intencao_espontanea","Dilma Rousseff","renda_familiar","Mais de 5",22
"549","2014-07-21","intencao_espontanea","Eduardo Campos","renda_familiar","Mais de 5",7
"550","2014-07-21","intencao_espontanea","NS/NR*","renda_familiar","Mais de 5",33
"551","2014-07-21","intencao_espontanea","Outros","renda_familiar","Mais de 5",1
"552","2014-07-21","intencao_espontanea","Aécio Neves","renda_familiar","2 a 5",13
"553","2014-07-21","intencao_espontanea","Branco e Nulo","renda_familiar","2 a 5",17
"554","2014-07-21","intencao_espontanea","Dilma Rousseff","renda_familiar","2 a 5",24
"555","2014-07-21","intencao_espontanea","Eduardo Campos","renda_familiar","2 a 5",3
"556","2014-07-21","intencao_espontanea","NS/NR*","renda_familiar","2 a 5",40
"557","2014-07-21","intencao_espontanea","Outros","renda_familiar","2 a 5",2
"558","2014-07-21","intencao_espontanea","Aécio Neves","renda_familiar","1 a 2",9
"559","2014-07-21","intencao_espontanea","Branco e Nulo","renda_familiar","1 a 2",18
"560","2014-07-21","intencao_espontanea","Dilma Rousseff","renda_familiar","1 a 2",27
"561","2014-07-21","intencao_espontanea","Eduardo Campos","renda_familiar","1 a 2",5
"562","2014-07-21","intencao_espontanea","NS/NR*","renda_familiar","1 a 2",40
"563","2014-07-21","intencao_espontanea","Outros","renda_familiar","1 a 2",2
"564","2014-07-21","intencao_espontanea","Aécio Neves","renda_familiar","Ate 1",7
"565","2014-07-21","intencao_espontanea","Branco e Nulo","renda_familiar","Ate 1",15
"566","2014-07-21","intencao_espontanea","Dilma Rousseff","renda_familiar","Ate 1",33
"567","2014-07-21","intencao_espontanea","Eduardo Campos","renda_familiar","Ate 1",3
"568","2014-07-21","intencao_espontanea","NS/NR*","renda_familiar","Ate 1",37
"569","2014-07-21","intencao_espontanea","Outros","renda_familiar","Ate 1",5
"570","2014-07-21","intencao_estimulada","Aécio Neves","renda_familiar","Mais de 5",37
"571","2014-07-21","intencao_estimulada","Branco e Nulo","renda_familiar","Mais de 5",10
"572","2014-07-21","intencao_estimulada","Dilma Rousseff","renda_familiar","Mais de 5",29
"573","2014-07-21","intencao_estimulada","Eduardo Campos","renda_familiar","Mais de 5",11
"574","2014-07-21","intencao_estimulada","NS/NR*","renda_familiar","Mais de 5",8
"575","2014-07-21","intencao_estimulada","Outros","renda_familiar","Mais de 5",4
"576","2014-07-21","intencao_estimulada","Pastor Everaldo","renda_familiar","Mais de 5",1
"577","2014-07-21","intencao_estimulada","Aécio Neves","renda_familiar","2 a 5",24
"578","2014-07-21","intencao_estimulada","Branco e Nulo","renda_familiar","2 a 5",19
"579","2014-07-21","intencao_estimulada","Dilma Rousseff","renda_familiar","2 a 5",35
"580","2014-07-21","intencao_estimulada","Eduardo Campos","renda_familiar","2 a 5",7
"581","2014-07-21","intencao_estimulada","NS/NR*","renda_familiar","2 a 5",9
"582","2014-07-21","intencao_estimulada","Outros","renda_familiar","2 a 5",4
"583","2014-07-21","intencao_estimulada","Pastor Everaldo","renda_familiar","2 a 5",2
"584","2014-07-21","intencao_estimulada","Aécio Neves","renda_familiar","1 a 2",17
"585","2014-07-21","intencao_estimulada","Branco e Nulo","renda_familiar","1 a 2",16
"586","2014-07-21","intencao_estimulada","Dilma Rousseff","renda_familiar","1 a 2",40
"587","2014-07-21","intencao_estimulada","Eduardo Campos","renda_familiar","1 a 2",9
"588","2014-07-21","intencao_estimulada","NS/NR*","renda_familiar","1 a 2",9
"589","2014-07-21","intencao_estimulada","Outros","renda_familiar","1 a 2",4
"590","2014-07-21","intencao_estimulada","Pastor Everaldo","renda_familiar","1 a 2",4
"591","2014-07-21","intencao_estimulada","Aécio Neves","renda_familiar","Ate 1",11
"592","2014-07-21","intencao_estimulada","Branco e Nulo","renda_familiar","Ate 1",9
"593","2014-07-21","intencao_estimulada","Dilma Rousseff","renda_familiar","Ate 1",56
"594","2014-07-21","intencao_estimulada","Eduardo Campos","renda_familiar","Ate 1",7
"595","2014-07-21","intencao_estimulada","NS/NR*","renda_familiar","Ate 1",6
"596","2014-07-21","intencao_estimulada","Outros","renda_familiar","Ate 1",6
"597","2014-07-21","intencao_estimulada","Pastor Everaldo","renda_familiar","Ate 1",5
"598","2014-07-21","avaliacao_governo","Ótimo e bom","renda_familiar","Mais de 5",26
"599","2014-07-21","avaliacao_governo","Regular","renda_familiar","Mais de 5",32
"600","2014-07-21","avaliacao_governo","Ruim e péssimo","renda_familiar","Mais de 5",41
"601","2014-07-21","avaliacao_governo","NS/NR*","renda_familiar","Mais de 5",1
"602","2014-07-21","avaliacao_governo","Ótimo e bom","renda_familiar","2 a 5",27
"603","2014-07-21","avaliacao_governo","Regular","renda_familiar","2 a 5",39
"604","2014-07-21","avaliacao_governo","Ruim e péssimo","renda_familiar","2 a 5",34
"605","2014-07-21","avaliacao_governo","NS/NR*","renda_familiar","2 a 5",0
"606","2014-07-21","avaliacao_governo","Ótimo e bom","renda_familiar","1 a 2",32
